"AI_Agent_Moment_Id__c","Demo_Identifier__c","External_ID__c","Interaction_Id__c","Start_Days__c","Start_Time__c"
"5305854f-5be1-4df3-af69-aacf55512016","SKYWAVE_PHASE_4_5","a6e593b4-614a-49c8-a53a-5f162d8483b4","9f65838b-d3d9-43aa-acd9-d35d61faf9a2","-6.0","19:13:51"
"dbb9ec69-5f7b-4a63-ad9d-cefec7fffcf6","SKYWAVE_PHASE_4_5","3d15606e-9c9d-41ba-a094-4e318f9f8103","dd1c6452-49ce-4ad0-a585-ded4a829d827","-3.0","12:07:00"
"dbb9ec69-5f7b-4a63-ad9d-cefec7fffcf6","SKYWAVE_PHASE_4_5","3af21201-ef7a-4a00-a8b9-c716cd8b4fda","38cf6606-3e83-4188-a946-a5b9a57b3240","-3.0","12:07:34"
"c550f380-191f-40f1-a0e7-e9973814c4cc","SKYWAVE_PHASE_4_5","d0152f6c-7870-452a-a1fe-ffc8f89b71f3","7dfd9675-5ce9-4fe2-a475-e1f251ac4ec0","-10.0","09:17:00"
"c550f380-191f-40f1-a0e7-e9973814c4cc","SKYWAVE_PHASE_4_5","c0e97a2c-9741-439f-a3c0-05f7069885cc","99f7a432-bcbe-4ae5-a2cd-4612ac81e9e4","-10.0","09:17:58"
"94d3b1a0-71bc-43f7-afe0-2bf22b8574de","SKYWAVE_PHASE_4_5","d469728b-dbef-406e-a927-835ae0fc51e9","a71cd37f-2890-428c-a136-f9ff23eb7624","-10.0","15:07:00"
"94d3b1a0-71bc-43f7-afe0-2bf22b8574de","SKYWAVE_PHASE_4_5","553850f9-d30c-4c74-afa3-dac801c4f695","0be8bd3b-53ee-4b0b-a70a-c24b4f77a20b","-10.0","15:07:44"
"fcd850e5-fab3-4478-a7f0-8b521af93b5d","SKYWAVE_PHASE_4_5","2eb8d77c-fa7f-4700-a518-b05f4530cfe9","8ab65b4d-044a-408a-a49b-ccfd319d68e6","-10.0","15:11:22"
"fcd850e5-fab3-4478-a7f0-8b521af93b5d","SKYWAVE_PHASE_4_5","377ab378-dbd8-460d-a64b-9ae3139689f8","fb860ee6-f1e9-4569-a79d-7fe2648a6202","-10.0","15:12:38"
"416f0da5-d8b3-470a-af62-396d3b8a3f39","SKYWAVE_PHASE_4_5","05b96f2e-d1ca-4db9-ac57-b3ca89853636","a4b024d4-33eb-4b13-ad73-b1398516f037","-7.0","19:07:00"
"416f0da5-d8b3-470a-af62-396d3b8a3f39","SKYWAVE_PHASE_4_5","650715d3-08d8-4ffc-a0f7-d2f8664a8b1a","e4dc0aa0-a16e-4f89-a661-b929fd65e96b","-7.0","19:07:59"
"8edd6ea3-32a6-4879-a6eb-fbc73e7e1c21","SKYWAVE_PHASE_4_5","0dc3252c-87c8-40f7-a842-29d79d351e89","249c3b9a-4a91-4b28-a697-a37d2c7f5cef","-7.0","19:11:51"
"8edd6ea3-32a6-4879-a6eb-fbc73e7e1c21","SKYWAVE_PHASE_4_5","bcc3b2e1-40c3-493a-ab4e-02da5b5387c4","0ba8e322-9e69-4976-ad5f-0160d96ee340","-7.0","19:16:25"
"96f84315-09c9-4ad2-ae04-0ccba6177082","SKYWAVE_PHASE_4_5","c9e1e1b5-c87d-4908-a4ee-d7a4613f2455","601880d6-46d5-482b-aa7d-b9beb009226f","-11.0","17:31:00"
"96f84315-09c9-4ad2-ae04-0ccba6177082","SKYWAVE_PHASE_4_5","3098e2ef-4162-4e88-ac3e-dccf2b11f173","1b15ea70-f5f1-490d-a484-e7ab0f557f34","-11.0","17:31:51"
"7c1c8a76-1fe4-4478-ad65-a3de969ca6ed","SKYWAVE_PHASE_4_5","d016c8f9-8d98-498a-a6b8-17c91bbfd137","10dbc210-699f-4a82-a0a3-1f0b92778bd2","-7.0","18:18:00"
"7c1c8a76-1fe4-4478-ad65-a3de969ca6ed","SKYWAVE_PHASE_4_5","29db28ae-f847-485f-aed9-4df1f3b0094b","19209d1f-4d94-4f2f-a2a9-6cc0635a00bc","-7.0","18:18:39"
"83b0fee2-0354-4527-ad2f-02b8440c6750","SKYWAVE_PHASE_4_5","2e6a7268-1901-4d0c-aa55-e82b5b138f01","45d65ba0-f5af-437b-a29c-8261bd1efda2","-7.0","18:59:00"
"83b0fee2-0354-4527-ad2f-02b8440c6750","SKYWAVE_PHASE_4_5","8f5e2e0b-f39c-493c-a788-ef397d1af468","d2e2d592-4999-4e28-ac96-7b4f38e6def1","-7.0","19:00:02"
"f25e614b-6af7-4ad2-aa8f-4fe9b6c51a5c","SKYWAVE_PHASE_4_5","b9665e39-8026-4c48-a5d0-c6ca9b79e9d4","07deb0bd-c8f0-422c-acbc-ebfb204bc1b6","-10.0","14:20:00"
"f25e614b-6af7-4ad2-aa8f-4fe9b6c51a5c","SKYWAVE_PHASE_4_5","8965801e-05ec-41c5-ab01-fac9a17403a9","421fd8eb-5ec0-4418-a89f-4ac6292c575d","-10.0","14:20:54"
"6f1a6560-5e73-488f-aeb7-f0ef9ce06dc6","SKYWAVE_PHASE_4_5","f5b345fc-021a-4797-a1cb-a245c1c24256","21bb3e46-2416-4aad-a418-cd37dd9b2cc8","-8.0","15:22:00"
"6f1a6560-5e73-488f-aeb7-f0ef9ce06dc6","SKYWAVE_PHASE_4_5","7712efc2-c3a0-4250-a2fc-56dba4215fc2","b9696556-95c8-42dc-a7af-02560f406278","-8.0","15:22:43"
"90cecf28-9689-445a-a093-be400eaf90a6","SKYWAVE_PHASE_4_5","24d312d4-061f-427d-a1e9-e6ba5a15331a","bb5aa69d-44d7-4205-ab2d-e16a10eed58c","-8.0","15:23:31"
"90cecf28-9689-445a-a093-be400eaf90a6","SKYWAVE_PHASE_4_5","7fcd7f0c-2863-4d9b-a3b3-ad53c5506bf4","613027e6-7b11-4090-ac18-5ff4aa3e5562","-8.0","15:27:05"
"de36c73c-1884-44cc-a533-6027068ab2df","SKYWAVE_PHASE_4_5","04cfaffb-147b-414a-a655-650ddc77b20f","07dccd15-da8a-4269-a799-a8a4f68b177f","-5.0","14:45:00"
"de36c73c-1884-44cc-a533-6027068ab2df","SKYWAVE_PHASE_4_5","d8056326-e68b-4c77-a36d-be717f32812f","44670c3e-09c3-4192-a110-f82b664e95a6","-5.0","14:48:13"
"4fee1f48-8bae-4d42-a4f7-77df29e6dc3e","SKYWAVE_PHASE_4_5","52dc30ea-a992-42fe-ac78-9d1514f76bf3","21ba206b-887a-4561-a882-c25a347413dd","-5.0","14:52:13"
"4fee1f48-8bae-4d42-a4f7-77df29e6dc3e","SKYWAVE_PHASE_4_5","36e8d093-3628-41f9-a0ef-8e3eb1e5343e","d72dd892-e43a-4591-a891-98a877e53812","-5.0","14:53:04"
"1473ff23-0e37-4054-a410-44937ea581cc","SKYWAVE_PHASE_4_5","1de60dfb-6959-44d6-aab8-c7af72093198","2c725959-53ae-4352-aa4a-2f29b82a5ea4","-8.0","18:38:00"
"1473ff23-0e37-4054-a410-44937ea581cc","SKYWAVE_PHASE_4_5","b38c0382-6002-415a-afb9-7b895233b9b0","d5e0aaf9-3336-4dde-a720-33eb4be0dde9","-8.0","18:41:52"
"3507571c-a5d7-44e2-af96-8673ee64ef45","SKYWAVE_PHASE_4_5","b2b8e100-70c8-4dd8-a5d3-c0649899d832","edf9d5f1-99c7-4503-ae1c-8e80dcd48635","-2.0","10:40:00"
"3507571c-a5d7-44e2-af96-8673ee64ef45","SKYWAVE_PHASE_4_5","d3432510-70a8-4301-adeb-f4a4d6eb6367","6af8cd8d-83cc-45dc-aaf6-b0deed083cc4","-2.0","10:40:21"
"2e1d2f4c-ffdb-4abf-a5cf-db63b925c9df","SKYWAVE_PHASE_4_5","cb49d3b7-cf9c-49da-ae5d-a8fc0fcf41a6","92f702a2-af47-494c-a08e-224cbb4f0218","-2.0","10:41:06"
"2e1d2f4c-ffdb-4abf-a5cf-db63b925c9df","SKYWAVE_PHASE_4_5","7b558917-77be-4819-aa77-2bc9c8292b7c","fe42be72-7fb3-499d-af0c-72811612f7fd","-2.0","10:41:24"
"ac420e1b-fb39-4bb5-a537-c30c75bfb81e","SKYWAVE_PHASE_4_5","47f09670-95d3-4a10-ae42-74d70f75a88d","f6883ae2-6510-4d06-a08d-00c5487eea91","-1.0","14:24:00"
"ac420e1b-fb39-4bb5-a537-c30c75bfb81e","SKYWAVE_PHASE_4_5","7156e2cd-92cd-4bfe-a631-35cafd4a34f6","4d7c9e4f-c1d7-4494-a59a-2317fb6a7c1d","-1.0","14:28:25"
"33d18d80-8e73-43b1-aa45-ed1fb7a55ea4","SKYWAVE_PHASE_4_5","1f38eeca-bfc2-4f23-a5e7-cb477fdd2f4b","b703b9b9-fdf7-4394-a0b4-4c9256a55dae","-1.0","14:29:14"
"33d18d80-8e73-43b1-aa45-ed1fb7a55ea4","SKYWAVE_PHASE_4_5","b94785fa-9ec6-46d2-a08b-036bc9dee06d","dd454a23-3865-40c6-af67-822ee82b1f8a","-1.0","14:30:14"
"349e4a4b-4a51-463b-ab68-1f8f6c005c32","SKYWAVE_PHASE_4_5","5b6c25b5-d2d2-41f6-aeca-ff6cedb883ed","084f801a-728c-4bf5-a13c-70b425ec1a42","-3.0","11:25:00"
"349e4a4b-4a51-463b-ab68-1f8f6c005c32","SKYWAVE_PHASE_4_5","89dd6dc7-af2f-4a78-a80e-a41599971768","64e84878-4def-4ed1-a45f-d45abc5323ae","-3.0","11:27:47"
"cb4187e6-cc0a-4ba2-a186-d5ceea373ec7","SKYWAVE_PHASE_4_5","e666ec3f-657e-44a3-abc6-b7794ce64a20","5ae09648-18da-4c74-ace8-5a9808cd9f38","-3.0","11:29:00"
"cb4187e6-cc0a-4ba2-a186-d5ceea373ec7","SKYWAVE_PHASE_4_5","4f4740b7-4fb2-4fb7-a98d-05008569f7e8","2f996fe7-ff9f-4a3b-aa1b-19c7698d456a","-3.0","11:30:36"
"b8c52a43-80a3-45a7-a246-c8fabe2aa1fc","SKYWAVE_PHASE_4_5","f1f8b197-05b6-4675-a712-01c7ac602db6","ba0ac210-033d-465b-a826-4fba385f4ce0","-3.0","11:31:35"
"b8c52a43-80a3-45a7-a246-c8fabe2aa1fc","SKYWAVE_PHASE_4_5","2e40c2ea-56b6-418e-a6b1-9e8a004fa8dc","1d4073eb-9668-4b6f-ae80-833748eda011","-3.0","11:32:36"
"98114efa-26bd-46cc-a67e-a2938615357b","SKYWAVE_PHASE_4_5","997cac98-bcb7-4a97-af20-e5b426b08417","e118ac07-dc30-42f8-af15-b1c017c98a8c","-2.0","08:10:00"
"98114efa-26bd-46cc-a67e-a2938615357b","SKYWAVE_PHASE_4_5","1a0a885e-2caf-42b4-a114-dd546c0a6297","fdb94e74-7b96-4b71-a235-f573a3d1d8d2","-2.0","08:11:05"
"7cc8d918-d3cf-4531-a7c6-e1f4b1512294","SKYWAVE_PHASE_4_5","4bca42b7-b249-4693-acf7-2d221baaa7f1","0bcfb2bc-9a7d-4237-afe6-d5267bf487de","-10.0","08:12:00"
"7cc8d918-d3cf-4531-a7c6-e1f4b1512294","SKYWAVE_PHASE_4_5","b61a4100-6fd9-4a29-ab12-9b9dbb56671d","024df9bf-4a82-4895-a493-8a483c867a17","-10.0","08:15:15"
"d6819885-c766-49ee-a790-beb80966aded","SKYWAVE_PHASE_4_5","22a9c0b7-c436-4d9e-a415-21606c131abd","8fd5f36c-cd9e-4912-a69e-6ba580bca4bf","-9.0","14:33:00"
"d6819885-c766-49ee-a790-beb80966aded","SKYWAVE_PHASE_4_5","1bd059b3-50c6-4b33-af6e-811509a4e638","f29533cc-2947-4ad6-a88f-1cfbc1f48d93","-9.0","14:34:58"
"ee296584-9d7c-4e62-a10a-93d2846b7a29","SKYWAVE_PHASE_4_5","b7eb90c9-36d0-4137-af56-27d96d540214","b266b096-3b60-4089-aa24-c5aa40dce8e0","-6.0","08:03:00"
"ee296584-9d7c-4e62-a10a-93d2846b7a29","SKYWAVE_PHASE_4_5","a404cb92-97dd-4261-a6b4-3d0e84909d14","566e85bf-1ff2-4ce9-aaeb-11ba6ff685b2","-6.0","08:03:19"
"6fb2d851-22eb-46ce-a4da-b35d4ac8cd73","SKYWAVE_PHASE_4_5","394483bf-26e0-47cb-a11d-1757960a9db5","f0e93e33-77e0-4f18-a9a9-991b5e281f15","-6.0","08:03:56"
"6fb2d851-22eb-46ce-a4da-b35d4ac8cd73","SKYWAVE_PHASE_4_5","fbafa396-3812-49df-ac80-9bfd650cd9af","bea55544-93b6-47c3-a7b4-2d8f6351101b","-6.0","08:04:42"
"747809ad-ecfe-4ff1-a54f-62d32425cf1a","SKYWAVE_PHASE_4_5","162c56fe-a7fe-4ecf-a993-1189a212ba83","78191d61-7a97-4677-ad11-e9efbd50eae9","-10.0","08:13:00"
"747809ad-ecfe-4ff1-a54f-62d32425cf1a","SKYWAVE_PHASE_4_5","15ef5296-3643-41bb-a670-6e5119cfaeb6","860e677b-be95-4597-a751-77466b732b57","-10.0","08:13:33"
"c49f3569-6bea-4ced-a242-46e0bdae971d","SKYWAVE_PHASE_4_5","9a633423-2798-4e37-ad61-b707f7f5312c","f50997e0-76de-4a95-abee-2991c96cbd4d","-10.0","08:16:07"
"c49f3569-6bea-4ced-a242-46e0bdae971d","SKYWAVE_PHASE_4_5","965635aa-e394-4173-a872-c3d52d1d46d9","9a598dc9-b0dc-4184-a413-6f583787d441","-10.0","08:17:11"
"9f0ead68-4c91-4929-a255-91e2d001c47b","SKYWAVE_PHASE_4_5","623336ea-c3d5-43e2-a8e5-78991ae038d3","480f2205-1d44-47ed-a2c1-eab07742c54c","-1.0","15:07:00"
"9f0ead68-4c91-4929-a255-91e2d001c47b","SKYWAVE_PHASE_4_5","52856790-9fed-4cd9-aeed-d2ac3d7496eb","9b4dc30b-68bd-4259-a75d-02a9aa1a53e1","-1.0","15:07:25"
"86214021-cef3-441f-aaad-c332efda58ed","SKYWAVE_PHASE_4_5","8d038714-7921-4bf1-a219-1149c99121a3","3755eb80-05f3-4c1b-ad3a-9c2c1523b8f1","-1.0","15:07:53"
"86214021-cef3-441f-aaad-c332efda58ed","SKYWAVE_PHASE_4_5","54c6f8d2-f166-48e2-a894-bb0a45aaaea7","840c75df-efd0-4e89-af4f-2ed8244992a0","-1.0","15:10:58"
"d9929ab8-999c-4386-a511-f324469ef39e","SKYWAVE_PHASE_4_5","3ad7bcec-b8e6-43a3-af00-3308e093a541","a2515e70-1146-412f-ab3a-75a6d9cd8d9f","-13.0","18:02:00"
"d9929ab8-999c-4386-a511-f324469ef39e","SKYWAVE_PHASE_4_5","afd50039-e6db-45fe-a823-7d62f066179b","ab589783-1026-4f47-aaee-8d1d3a42b41e","-13.0","18:02:29"
"b2a55f0b-53ad-4da4-a659-f645c2bf8089","SKYWAVE_PHASE_4_5","0bf22fbb-186a-45c8-ae9d-c2ccdeb21037","7794ba8c-1e86-44be-a3a5-4361aad8d22e","-13.0","18:03:42"
"b2a55f0b-53ad-4da4-a659-f645c2bf8089","SKYWAVE_PHASE_4_5","9b483791-fb15-49af-a779-1ea78ba58e16","237c0bd1-6ca5-4cbe-a83d-db65eb18d087","-13.0","18:04:19"
"9cba6ef2-b961-49b2-ac3a-7944e80c9770","SKYWAVE_PHASE_4_5","60bcc40c-f94f-47df-a9ba-70a7d30eec4c","c8b4527f-faf6-4b4b-a2da-83bdae6cfab4","-3.0","09:04:00"
"9cba6ef2-b961-49b2-ac3a-7944e80c9770","SKYWAVE_PHASE_4_5","c78f157f-f2c1-4e9a-a80e-85447b21cec8","bc4e3e10-f32c-46cb-a305-2a30c5181dc8","-3.0","09:04:51"
"3021122a-f4a8-438b-a828-75d616878e30","SKYWAVE_PHASE_4_5","e426fa42-e62e-4024-af3c-30edb678466c","2a6602c0-8bcc-42a7-a806-f4ea940cbc3e","-3.0","09:06:25"
"3021122a-f4a8-438b-a828-75d616878e30","SKYWAVE_PHASE_4_5","3064bcde-76c3-4309-a456-bd0690085582","3a89dc5c-65c5-4e08-a59f-4f0390f4360a","-3.0","09:06:45"
"90c6965b-9626-4599-a561-5d5ffe5fdb26","SKYWAVE_PHASE_4_5","b8b25246-8380-47ee-a5dd-bb684bf94826","f0f69c3c-76a9-4e13-afd8-584924a12ccc","-3.0","09:07:27"
"90c6965b-9626-4599-a561-5d5ffe5fdb26","SKYWAVE_PHASE_4_5","68a1efb2-e970-4574-a1f4-46f0bda538ec","54f2fdaf-db0a-4a26-a8df-89b5f8e257ef","-3.0","09:08:04"
"fe446b6e-ad50-436d-a9d8-55465077a816","SKYWAVE_PHASE_4_5","9846dc28-1e1d-42a7-a8c9-28afd80c7c80","8e08d5a2-e662-4835-a212-821f07c89228","-9.0","14:16:00"
"fe446b6e-ad50-436d-a9d8-55465077a816","SKYWAVE_PHASE_4_5","c7d41391-9946-4c2e-a195-9e8841bae48b","47f079d2-a9c5-4ef8-ab85-a39a6407dcd4","-9.0","14:16:31"
"a409ba20-b731-4e4b-a2fe-bb100f0495ec","SKYWAVE_PHASE_4_5","134e6c68-eb52-4e45-a0fb-1974ddbbded6","5ad243a1-cbd2-4b23-a273-d82d2c2fadf8","-9.0","14:19:59"
"a409ba20-b731-4e4b-a2fe-bb100f0495ec","SKYWAVE_PHASE_4_5","0cfb819b-3f20-4410-afe5-200960f6cb85","e82321c6-db2c-4713-a8d8-7bfaa1a7476c","-9.0","14:21:06"
"9482d3f8-2aa3-47f7-a45b-a5833a1316fd","SKYWAVE_PHASE_4_5","f65b8162-1dea-46f3-a96f-549a0c5dfad3","f54a96c9-da1c-4880-ae79-faa4293f6efe","-9.0","14:21:27"
"9482d3f8-2aa3-47f7-a45b-a5833a1316fd","SKYWAVE_PHASE_4_5","ebca8185-4364-47b8-a7b1-5b29ce3751c6","b8bf9596-f72d-436c-a1f4-9af48c4ad037","-9.0","14:24:48"
"3f974b02-f064-4887-a308-03454e3392ff","SKYWAVE_PHASE_4_5","b29c8500-1a2d-40b6-a85e-3fa8e5d217e0","4512dc9b-6df1-44e0-a80b-591b1124d86f","-1.0","19:39:00"
"3f974b02-f064-4887-a308-03454e3392ff","SKYWAVE_PHASE_4_5","edd1c2af-aae8-4e97-a549-f2153a5115e9","6247c325-5900-4a2f-ae88-725ed3fe46b9","-1.0","19:40:11"
"874ed0cc-5230-4b14-a8dd-b7c47743332e","SKYWAVE_PHASE_4_5","d51f459a-bee4-4354-a9c2-4075ebe10edb","6e5e89c4-5f9d-42c5-a85a-f8a2ca800a48","-13.0","18:08:00"
"874ed0cc-5230-4b14-a8dd-b7c47743332e","SKYWAVE_PHASE_4_5","287d3728-ca4f-44be-ac68-e7696c4db573","b168e758-c011-4f80-a8d6-e1982c0c099b","-13.0","18:10:01"
"7823171c-8481-40a0-a1c0-44cf595ac587","SKYWAVE_PHASE_4_5","c1256959-b1b4-481b-a0b6-435d8beb8b89","70138f39-68db-4b5a-a323-ad1202fbe590","-13.0","18:11:08"
"7823171c-8481-40a0-a1c0-44cf595ac587","SKYWAVE_PHASE_4_5","40058768-3bad-4aff-a5c2-5dbd1af51f33","f710234c-c804-4c1d-a0e4-cfdbb515690a","-13.0","18:13:45"
"2c85a3d8-e6b1-4c24-a803-2e3068edbe9e","SKYWAVE_PHASE_4_5","3c90e58e-64b7-4583-a351-ad71c37ad343","eb4039d4-e4d4-4663-abcd-6c445d584940","-13.0","18:14:30"
"2c85a3d8-e6b1-4c24-a803-2e3068edbe9e","SKYWAVE_PHASE_4_5","96150279-240f-43d4-ab42-01186aa6d605","6b5b09f3-bf8a-4d65-a7dc-bf43974a0fb1","-13.0","18:15:37"
"075504de-64c7-4938-a027-c23f99895c09","SKYWAVE_PHASE_4_5","5cf9c19a-1b29-4021-a260-3cd60ae6a710","3e8c3875-d221-46e2-afa9-611681020038","-10.0","15:04:00"
"075504de-64c7-4938-a027-c23f99895c09","SKYWAVE_PHASE_4_5","b94d0b68-a234-4dd7-a43c-e31246501e92","d2732438-e9bd-4ed1-ac3f-64bdb3cae327","-10.0","15:05:00"
"a7115232-74f1-4f43-a45e-e786fd0f0c13","SKYWAVE_PHASE_4_5","bac1c350-278b-4409-aad1-0f6a91c76a49","5cdb6770-241c-4afc-a150-2a91ceccf295","-12.0","09:49:00"
"a7115232-74f1-4f43-a45e-e786fd0f0c13","SKYWAVE_PHASE_4_5","735752ce-379a-4127-a37d-ea996e1e33a3","8a4d2db4-954f-4ee7-af66-fbb6536ad4f3","-12.0","09:51:18"
"afe47eda-6a36-4db8-a30f-98ee47d80657","SKYWAVE_PHASE_4_5","d6d4fa5a-a14a-415b-aeac-c325f0d313d5","9f9da544-6523-4bc9-a7e7-d794b0ef7078","-5.0","16:20:00"
"afe47eda-6a36-4db8-a30f-98ee47d80657","SKYWAVE_PHASE_4_5","fa3b1934-e3e4-43e6-ace9-18abae7dcb60","34d6a226-64b3-42b6-a1e8-34db83e621f4","-5.0","16:22:55"
"7d541c74-77a5-46ea-a3c7-b442d135e9b1","SKYWAVE_PHASE_4_5","4b5f0e6d-a755-4d00-a231-8033b123f338","9bb72154-9b25-488f-ab10-5dc91056dfb6","-5.0","16:23:17"
"7d541c74-77a5-46ea-a3c7-b442d135e9b1","SKYWAVE_PHASE_4_5","408cf622-6bea-481e-a185-b8931d36c7be","8d13309b-f6a8-4ced-a34c-509841a8d5e6","-5.0","16:24:25"
"8aa7ef05-ade2-4a8b-ac90-b0c0d813a328","SKYWAVE_PHASE_4_5","aa25c24f-ce31-4521-a236-2883a81cb5d0","d2dbd6ab-80cc-4903-add9-5929e1b1de1c","-5.0","16:27:12"
"8aa7ef05-ade2-4a8b-ac90-b0c0d813a328","SKYWAVE_PHASE_4_5","bc55ddbc-2c40-4435-a209-4a18ea949f90","cf2fa513-0c96-4a48-a509-94e59348de90","-5.0","16:28:09"
"09c0a137-c537-4c69-aa8c-f6c1d011f84b","SKYWAVE_PHASE_4_5","6bceb5f0-23d9-404b-a017-3b9a2983ef37","390164fa-b93f-4aa2-a011-52873bb648ae","-10.0","13:44:00"
"09c0a137-c537-4c69-aa8c-f6c1d011f84b","SKYWAVE_PHASE_4_5","8b5c0058-a836-405e-a883-9a8dde3c28cf","3205b77e-f316-4020-a2ed-14886c9ab061","-10.0","13:44:30"
"b65bf259-ee33-4adc-a821-9115e88c6e78","SKYWAVE_PHASE_4_5","d274c026-8e43-49eb-aa09-10d21e2a10a1","49d49712-5ae9-4588-abac-7cf90d5b19da","-1.0","13:51:00"
"b65bf259-ee33-4adc-a821-9115e88c6e78","SKYWAVE_PHASE_4_5","89c06d34-1a95-4355-a2a2-498b0e8b85dc","3024b330-463b-4b3a-a5d3-d3282a641cc6","-1.0","13:52:06"
"c9943bb6-0fcf-48a4-a5b8-9d09d2586df3","SKYWAVE_PHASE_4_5","aedc887a-6dcf-482f-a5e2-bebc745031ac","78c6ad0a-ed4a-4e37-ac41-cf75a3e1ff8a","-1.0","13:52:49"
"c9943bb6-0fcf-48a4-a5b8-9d09d2586df3","SKYWAVE_PHASE_4_5","28c3bd15-9c71-4ec0-af8e-54a8ca85aa37","bf19615e-4862-48f1-a90b-3991d16f1e1d","-1.0","13:56:36"
"f4e24778-0942-4d40-a5fa-ba85145536b0","SKYWAVE_PHASE_4_5","8cde88e1-3402-4df4-a08f-1f5855ed7980","2a72545b-0534-46c1-af5b-dd16020b1aea","-4.0","19:50:00"
"f4e24778-0942-4d40-a5fa-ba85145536b0","SKYWAVE_PHASE_4_5","21847317-6004-4185-a2d4-341f1d21235d","0f274669-b9bc-46d1-a9f5-a7f5e485f552","-4.0","19:50:26"
"b01de665-f037-412d-a8f2-12d041cbdc0d","SKYWAVE_PHASE_4_5","2d392a54-e102-47de-a400-bfee4c3115f8","3ab42500-44c6-4436-a819-ba863514ff75","-7.0","15:27:00"
"b01de665-f037-412d-a8f2-12d041cbdc0d","SKYWAVE_PHASE_4_5","741389ff-3c56-4d24-a7b7-680e5f468e9f","869487e6-192e-484e-a86c-bc0dd4b0d836","-7.0","15:27:59"
"ba7465b4-5095-4549-afa6-a6ae796595b7","SKYWAVE_PHASE_4_5","103327a9-be91-42bc-a7b6-ed5d650f1bcb","cb3ed79c-fa80-4d1e-a926-7518633730a9","-12.0","08:47:00"
"ba7465b4-5095-4549-afa6-a6ae796595b7","SKYWAVE_PHASE_4_5","4b4a075d-9382-4860-aef1-0935f0f173cf","cf9882e9-a0da-4c57-a674-d939d35317f4","-12.0","08:49:09"
"785cff7e-ed7c-41da-a6b9-9e64ccf5e88e","SKYWAVE_PHASE_4_5","d07937fb-4ac3-4a4b-ab9c-57afef51e29b","77dd6ed7-32ad-41a8-aefd-1a0e12aee0c4","-12.0","08:50:01"
"785cff7e-ed7c-41da-a6b9-9e64ccf5e88e","SKYWAVE_PHASE_4_5","752971b2-2fad-4348-ae47-5699ed7c5faa","1aa5dfbf-415a-49ba-a1e3-5df614ca39b9","-12.0","08:50:38"
"767caba7-d00f-4228-ab3b-d3df9ddccd97","SKYWAVE_PHASE_4_5","0e0f8595-0871-4720-a26a-22a531a0e9e7","e22edae0-e2a5-45c5-acd4-c67776af29a7","-12.0","08:51:50"
"767caba7-d00f-4228-ab3b-d3df9ddccd97","SKYWAVE_PHASE_4_5","cf084dc0-2ac7-475e-ad6b-92e43233b2e1","58aeb846-370d-4167-a37d-3fc36f43f2aa","-12.0","08:52:15"
"b7eff8f0-e175-4649-aaf8-a2a35720ad37","SKYWAVE_PHASE_4_5","bc87cea9-8ae8-4ba1-a14b-3fc1249cdb9c","05929bfa-49a8-4e6b-a795-089c72596e51","-12.0","18:24:00"
"b7eff8f0-e175-4649-aaf8-a2a35720ad37","SKYWAVE_PHASE_4_5","01e96aa2-cdf0-4ae3-a0cf-e9a0a5598cc1","48bcde94-4bf5-43dd-ac63-c5037b0114f8","-12.0","18:25:16"
"33f8579e-1b0c-4246-a310-adcce680a820","SKYWAVE_PHASE_4_5","42b30bfe-77fe-4b2c-a95d-f77d346e0279","22b4209a-5a3f-4881-a875-7aa31d2ac506","-10.0","18:59:00"
"33f8579e-1b0c-4246-a310-adcce680a820","SKYWAVE_PHASE_4_5","48ef06f0-1417-4ebf-a670-066499265681","f9f2793b-a8fa-497a-a76c-60d86cc1529b","-10.0","19:03:51"
"a0fc2231-8c98-4523-a2e5-529e74bc085c","SKYWAVE_PHASE_4_5","e62f48f4-d643-4169-ac02-e248ae32e257","04155f6d-2418-4f3a-afdf-b8395854bddc","-13.0","12:42:00"
"a0fc2231-8c98-4523-a2e5-529e74bc085c","SKYWAVE_PHASE_4_5","dcf1ed80-2add-4e9b-a932-207aca3ba7b8","14c6aeed-037f-4274-acee-ad6f00f11c8f","-13.0","12:44:48"
"294f4b0d-8f86-4584-a1d8-bc569ddc280e","SKYWAVE_PHASE_4_5","1538c470-51aa-43ac-afe0-dfd5d0409bea","b5ae2d4c-f270-4dce-aed3-0d134f3a9e13","-13.0","12:45:51"
"294f4b0d-8f86-4584-a1d8-bc569ddc280e","SKYWAVE_PHASE_4_5","e55243c9-8e5a-428a-a041-2ffb40fef523","7cd665eb-7f02-4a6a-acab-579be496a43c","-13.0","12:46:24"
"d1707131-4685-4e31-af11-f7c0d0b5da79","SKYWAVE_PHASE_4_5","10bce90b-39e8-4f15-a811-52eef782421c","432a4fdc-669d-41d9-a6dc-9d6a72547a23","-13.0","19:54:00"
"d1707131-4685-4e31-af11-f7c0d0b5da79","SKYWAVE_PHASE_4_5","69a786a1-4591-4934-accb-cf081f54f45f","be200337-d72f-45ad-a5c1-c0b651f9a9dd","-13.0","19:54:44"
"bd31085d-043b-4e79-a27f-51815fb89c21","SKYWAVE_PHASE_4_5","08910a8a-cc25-4643-a11e-ef61fe4141f3","fcbd50cd-1814-48d6-a2be-4297745ba016","-13.0","19:55:54"
