"AI_Agent_Api_Name__c","AI_Agent_Session_Participant_Role__c","AI_Agent_Session__c","AI_Agent_Template_Api_Name__c","AI_Agent_Type__c","AI_Agent_Version_Api_Name__c","Demo_Identifier__c","End_Timestamp__c","External_ID__c","Individual__c","Participant_Attribute__c","Participant_Object__c","Participant__c","Start_Days__c","Start_Time__c"
"Skywave_Airlines_Agent","AGENT","73986325-4d73-4df2-a23f-4b418945029a","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-22T13:32:46.000Z","a3986325-4d73-4df2-a23f-4b418945029a","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-12.0","13:32:00"
"Skywave_Airlines_Agent","USER","73986325-4d73-4df2-a23f-4b418945029a","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-22T13:32:46.000Z","u3986325-4d73-4df2-a23f-4b418945029a","","{}","MessagingEndUser","0PAg8000000ZTNJGA4","-12.0","13:32:00"
"Skywave_Airlines_Agent","AGENT","28738406-d9ec-4c67-ac6e-13df75fa62b4","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-30T09:16:40.000Z","a8738406-d9ec-4c67-ac6e-13df75fa62b4","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-4.0","09:02:00"
"Skywave_Airlines_Agent","USER","28738406-d9ec-4c67-ac6e-13df75fa62b4","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-30T09:16:40.000Z","u8738406-d9ec-4c67-ac6e-13df75fa62b4","","{}","MessagingEndUser","0PAg8000000ZUsrGAG","-4.0","09:02:00"
"Skywave_Airlines_Agent","AGENT","e6c958d8-6db4-4e7e-a92f-663813376e91","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T16:58:19.000Z","a6c958d8-6db4-4e7e-a92f-663813376e91","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-6.0","16:55:00"
"Skywave_Airlines_Agent","USER","e6c958d8-6db4-4e7e-a92f-663813376e91","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T16:58:19.000Z","u6c958d8-6db4-4e7e-a92f-663813376e91","","{}","MessagingEndUser","0PAg8000000ZVDpGAO","-6.0","16:55:00"
"Skywave_Airlines_Agent","AGENT","ab8b2235-96e7-4738-a629-22efa69c9817","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-26T13:25:05.000Z","ab8b2235-96e7-4738-a629-22efa69c9817","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-8.0","13:23:00"
"Skywave_Airlines_Agent","USER","ab8b2235-96e7-4738-a629-22efa69c9817","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-26T13:25:05.000Z","ub8b2235-96e7-4738-a629-22efa69c9817","","{}","MessagingEndUser","0PAg8000000ZfMrGAK","-8.0","13:23:00"
"Skywave_Airlines_Agent","AGENT","de407bb5-e33d-49d4-a336-6d05c16f6ece","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-29T12:45:57.000Z","ae407bb5-e33d-49d4-a336-6d05c16f6ece","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-5.0","12:42:00"
"Skywave_Airlines_Agent","USER","de407bb5-e33d-49d4-a336-6d05c16f6ece","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-29T12:45:57.000Z","ue407bb5-e33d-49d4-a336-6d05c16f6ece","","{}","MessagingEndUser","0PAg8000000Zim9GAC","-5.0","12:42:00"
"Skywave_Airlines_Agent","AGENT","293fc297-3bfa-4417-a530-3bd9b0934edd","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-20T08:42:23.000Z","a93fc297-3bfa-4417-a530-3bd9b0934edd","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-14.0","08:42:00"
"Skywave_Airlines_Agent","USER","293fc297-3bfa-4417-a530-3bd9b0934edd","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-20T08:42:23.000Z","u93fc297-3bfa-4417-a530-3bd9b0934edd","","{}","MessagingEndUser","0PAg8000000ZjblGAC","-14.0","08:42:00"
"Skywave_Airlines_Agent","AGENT","cbd4e804-7fdd-461b-a786-83c8d68467ae","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-21T16:42:27.000Z","abd4e804-7fdd-461b-a786-83c8d68467ae","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-13.0","16:40:00"
"Skywave_Airlines_Agent","USER","cbd4e804-7fdd-461b-a786-83c8d68467ae","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-21T16:42:27.000Z","ubd4e804-7fdd-461b-a786-83c8d68467ae","","{}","MessagingEndUser","0PAg8000000Zl5hGAC","-13.0","16:40:00"
"Skywave_Airlines_Agent","AGENT","8bb69671-3e85-43c1-a954-a4505b13f073","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-27T18:59:27.000Z","abb69671-3e85-43c1-a954-a4505b13f073","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-7.0","18:54:00"
"Skywave_Airlines_Agent","USER","8bb69671-3e85-43c1-a954-a4505b13f073","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-27T18:59:27.000Z","ubb69671-3e85-43c1-a954-a4505b13f073","","{}","MessagingEndUser","0PAg8000000ZlTtGAK","-7.0","18:54:00"
"Skywave_Airlines_Agent","AGENT","28ca6435-65ad-4f7a-a1d8-9bc5573f16a0","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-25T08:57:19.000Z","a8ca6435-65ad-4f7a-a1d8-9bc5573f16a0","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-9.0","08:51:00"
"Skywave_Airlines_Agent","USER","28ca6435-65ad-4f7a-a1d8-9bc5573f16a0","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-25T08:57:19.000Z","u8ca6435-65ad-4f7a-a1d8-9bc5573f16a0","","{}","MessagingEndUser","0PAg8000000ZpBpGAK","-9.0","08:51:00"
"Skywave_Airlines_Agent","AGENT","a40c8fdf-8bf0-47a4-ae49-a9d266ac7362","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-20T12:50:51.000Z","a40c8fdf-8bf0-47a4-ae49-a9d266ac7362","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-14.0","12:50:00"
"Skywave_Airlines_Agent","USER","a40c8fdf-8bf0-47a4-ae49-a9d266ac7362","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-20T12:50:51.000Z","u40c8fdf-8bf0-47a4-ae49-a9d266ac7362","","{}","MessagingEndUser","0PAg8000000ZqYPGA0","-14.0","12:50:00"
"Skywave_Airlines_Agent","AGENT","566e35bc-b781-432b-a362-adb983d35275","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-22T13:22:48.000Z","a66e35bc-b781-432b-a362-adb983d35275","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-12.0","13:18:00"
"Skywave_Airlines_Agent","USER","566e35bc-b781-432b-a362-adb983d35275","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-22T13:22:48.000Z","u66e35bc-b781-432b-a362-adb983d35275","","{}","MessagingEndUser","0PAg8000000Zqa1GAC","-12.0","13:18:00"
"Skywave_Airlines_Agent","AGENT","c9de933d-ed30-46ed-aa36-e424d453b093","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-02T18:31:16.000Z","a9de933d-ed30-46ed-aa36-e424d453b093","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-1.0","18:22:00"
"Skywave_Airlines_Agent","USER","c9de933d-ed30-46ed-aa36-e424d453b093","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-02T18:31:16.000Z","u9de933d-ed30-46ed-aa36-e424d453b093","","{}","MessagingEndUser","0PAg8000000Zr1RGAS","-1.0","18:22:00"
"Skywave_Airlines_Agent","AGENT","f387fbd4-6401-4ce5-aa4b-15c775e87c5a","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-02T16:07:24.000Z","a387fbd4-6401-4ce5-aa4b-15c775e87c5a","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-1.0","16:07:00"
"Skywave_Airlines_Agent","USER","f387fbd4-6401-4ce5-aa4b-15c775e87c5a","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-02T16:07:24.000Z","u387fbd4-6401-4ce5-aa4b-15c775e87c5a","","{}","MessagingEndUser","0PAg8000000ZrCjGAK","-1.0","16:07:00"
"Skywave_Airlines_Agent","AGENT","544d3f4f-2885-40ea-a023-fdf1fe09e42f","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-21T14:27:52.000Z","a44d3f4f-2885-40ea-a023-fdf1fe09e42f","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-13.0","14:25:00"
"Skywave_Airlines_Agent","USER","544d3f4f-2885-40ea-a023-fdf1fe09e42f","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-21T14:27:52.000Z","u44d3f4f-2885-40ea-a023-fdf1fe09e42f","","{}","MessagingEndUser","0PAg8000000ZMaLGAW","-13.0","14:25:00"
"Skywave_Airlines_Agent","AGENT","14922ad9-90b3-4444-acf7-8b645e01f09d","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-02T08:14:54.000Z","a4922ad9-90b3-4444-acf7-8b645e01f09d","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-1.0","08:14:00"
"Skywave_Airlines_Agent","USER","14922ad9-90b3-4444-acf7-8b645e01f09d","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-02T08:14:54.000Z","u4922ad9-90b3-4444-acf7-8b645e01f09d","","{}","MessagingEndUser","0PAg8000000ZOM1GAO","-1.0","08:14:00"
"Skywave_Airlines_Agent","AGENT","d067e117-48f4-4244-a4f5-d9a138cd18eb","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-02T13:43:34.000Z","a067e117-48f4-4244-a4f5-d9a138cd18eb","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-1.0","13:41:00"
"Skywave_Airlines_Agent","USER","d067e117-48f4-4244-a4f5-d9a138cd18eb","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-02T13:43:34.000Z","u067e117-48f4-4244-a4f5-d9a138cd18eb","","{}","MessagingEndUser","0PAg8000000ZOgzGAG","-1.0","13:41:00"
"Skywave_Airlines_Agent","AGENT","e9061720-7ee9-4aa9-a7b9-088a44724ec2","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-01T16:38:23.000Z","a9061720-7ee9-4aa9-a7b9-088a44724ec2","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-2.0","16:34:00"
"Skywave_Airlines_Agent","USER","e9061720-7ee9-4aa9-a7b9-088a44724ec2","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-01T16:38:23.000Z","u9061720-7ee9-4aa9-a7b9-088a44724ec2","","{}","MessagingEndUser","0PAg8000000ZOibGAG","-2.0","16:34:00"
"Skywave_Airlines_Agent","AGENT","94148ba5-d821-41f8-ac7b-920ad8825ee9","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T15:20:53.000Z","a4148ba5-d821-41f8-ac7b-920ad8825ee9","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-6.0","15:20:00"
"Skywave_Airlines_Agent","USER","94148ba5-d821-41f8-ac7b-920ad8825ee9","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T15:20:53.000Z","u4148ba5-d821-41f8-ac7b-920ad8825ee9","","{}","MessagingEndUser","0PAg8000000ZOvVGAW","-6.0","15:20:00"
"Skywave_Airlines_Agent","AGENT","6ecf46e7-fccf-4e3f-a4ed-8f8db12f5279","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-27T13:06:20.000Z","aecf46e7-fccf-4e3f-a4ed-8f8db12f5279","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-7.0","13:05:00"
"Skywave_Airlines_Agent","USER","6ecf46e7-fccf-4e3f-a4ed-8f8db12f5279","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-27T13:06:20.000Z","uecf46e7-fccf-4e3f-a4ed-8f8db12f5279","","{}","MessagingEndUser","0PAg8000000ZP6nGAG","-7.0","13:05:00"
"Skywave_Airlines_Agent","AGENT","2ddbd2bb-5387-4e84-a06c-19b0eaff1b83","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-22T12:55:39.000Z","addbd2bb-5387-4e84-a06c-19b0eaff1b83","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-12.0","12:55:00"
"Skywave_Airlines_Agent","USER","2ddbd2bb-5387-4e84-a06c-19b0eaff1b83","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-22T12:55:39.000Z","uddbd2bb-5387-4e84-a06c-19b0eaff1b83","","{}","MessagingEndUser","0PAg8000000ZP8PGAW","-12.0","12:55:00"
"Skywave_Airlines_Agent","AGENT","95dd4a66-8a18-4a1e-a0c9-b01f8ab541b5","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-27T17:22:12.000Z","a5dd4a66-8a18-4a1e-a0c9-b01f8ab541b5","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-7.0","17:16:00"
"Skywave_Airlines_Agent","USER","95dd4a66-8a18-4a1e-a0c9-b01f8ab541b5","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-27T17:22:12.000Z","u5dd4a66-8a18-4a1e-a0c9-b01f8ab541b5","","{}","MessagingEndUser","0PAg8000000ZPd3GAG","-7.0","17:16:00"
"Skywave_Airlines_Agent","AGENT","6987e5e8-c042-4ff9-ac77-c7152a5eb4da","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-25T19:41:55.000Z","a987e5e8-c042-4ff9-ac77-c7152a5eb4da","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-9.0","19:37:00"
"Skywave_Airlines_Agent","USER","6987e5e8-c042-4ff9-ac77-c7152a5eb4da","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-25T19:41:55.000Z","u987e5e8-c042-4ff9-ac77-c7152a5eb4da","","{}","MessagingEndUser","0PAg8000000ZPtBGAW","-9.0","19:37:00"
"Skywave_Airlines_Agent","AGENT","bb410fd9-097b-4f58-aad0-132aba967735","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-26T11:35:22.000Z","ab410fd9-097b-4f58-aad0-132aba967735","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-8.0","11:31:00"
"Skywave_Airlines_Agent","USER","bb410fd9-097b-4f58-aad0-132aba967735","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-26T11:35:22.000Z","ub410fd9-097b-4f58-aad0-132aba967735","","{}","MessagingEndUser","0PAg8000000ZRgTGAW","-8.0","11:31:00"
"Skywave_Airlines_Agent","AGENT","4048e5ad-d8c1-4239-ae4a-364810e95cef","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-20T12:29:43.000Z","a048e5ad-d8c1-4239-ae4a-364810e95cef","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-14.0","12:27:00"
"Skywave_Airlines_Agent","USER","4048e5ad-d8c1-4239-ae4a-364810e95cef","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-20T12:29:43.000Z","u048e5ad-d8c1-4239-ae4a-364810e95cef","","{}","MessagingEndUser","0PAg8000000ZSRFGA4","-14.0","12:27:00"
"Skywave_Airlines_Agent","AGENT","f04d6e62-cf57-43bb-aee5-d75cb369a098","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-22T15:46:30.000Z","a04d6e62-cf57-43bb-aee5-d75cb369a098","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-12.0","15:44:00"
"Skywave_Airlines_Agent","USER","f04d6e62-cf57-43bb-aee5-d75cb369a098","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-22T15:46:30.000Z","u04d6e62-cf57-43bb-aee5-d75cb369a098","","{}","MessagingEndUser","0PAg8000000ZSXhGAO","-12.0","15:44:00"
"Skywave_Airlines_Agent","AGENT","4f3bc141-0187-44af-af6e-7355c68d2cac","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-27T15:02:18.000Z","af3bc141-0187-44af-af6e-7355c68d2cac","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-7.0","15:01:00"
"Skywave_Airlines_Agent","USER","4f3bc141-0187-44af-af6e-7355c68d2cac","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-27T15:02:18.000Z","uf3bc141-0187-44af-af6e-7355c68d2cac","","{}","MessagingEndUser","0PAg8000000ZTNJGA4","-7.0","15:01:00"
"Skywave_Airlines_Agent","AGENT","c57da819-0810-4382-a703-09b7ae1fa124","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-27T14:23:52.000Z","a57da819-0810-4382-a703-09b7ae1fa124","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-7.0","14:17:00"
"Skywave_Airlines_Agent","USER","c57da819-0810-4382-a703-09b7ae1fa124","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-27T14:23:52.000Z","u57da819-0810-4382-a703-09b7ae1fa124","","{}","MessagingEndUser","0PAg8000000ZUsrGAG","-7.0","14:17:00"
"Skywave_Airlines_Agent","AGENT","f2934058-8713-4a3d-a92b-22c96be291a0","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T19:34:44.000Z","a2934058-8713-4a3d-a92b-22c96be291a0","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-6.0","19:32:00"
"Skywave_Airlines_Agent","USER","f2934058-8713-4a3d-a92b-22c96be291a0","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T19:34:44.000Z","u2934058-8713-4a3d-a92b-22c96be291a0","","{}","MessagingEndUser","0PAg8000000ZVDpGAO","-6.0","19:32:00"
"Skywave_Airlines_Agent","AGENT","33c96ed5-006e-4361-a8c2-e901b03f8167","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-27T10:33:34.000Z","a3c96ed5-006e-4361-a8c2-e901b03f8167","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-7.0","10:33:00"
"Skywave_Airlines_Agent","USER","33c96ed5-006e-4361-a8c2-e901b03f8167","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-27T10:33:34.000Z","u3c96ed5-006e-4361-a8c2-e901b03f8167","","{}","MessagingEndUser","0PAg8000000ZfMrGAK","-7.0","10:33:00"
"Skywave_Airlines_Agent","AGENT","a49201da-3ca8-4116-a9b4-8376d96ff55a","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-27T14:45:19.000Z","a49201da-3ca8-4116-a9b4-8376d96ff55a","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-7.0","14:44:00"
"Skywave_Airlines_Agent","USER","a49201da-3ca8-4116-a9b4-8376d96ff55a","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-27T14:45:19.000Z","u49201da-3ca8-4116-a9b4-8376d96ff55a","","{}","MessagingEndUser","0PAg8000000Zim9GAC","-7.0","14:44:00"
"Skywave_Airlines_Agent","AGENT","ceba1b7e-4333-467d-a860-8532e4e63978","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T15:33:00.000Z","aeba1b7e-4333-467d-a860-8532e4e63978","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-6.0","15:32:00"
"Skywave_Airlines_Agent","USER","ceba1b7e-4333-467d-a860-8532e4e63978","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-28T15:33:00.000Z","ueba1b7e-4333-467d-a860-8532e4e63978","","{}","MessagingEndUser","0PAg8000000ZjblGAC","-6.0","15:32:00"
"Skywave_Airlines_Agent","AGENT","1566249e-b2a0-4503-aa47-cd4dd18017b5","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-30T10:39:34.000Z","a566249e-b2a0-4503-aa47-cd4dd18017b5","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-4.0","10:36:00"
"Skywave_Airlines_Agent","USER","1566249e-b2a0-4503-aa47-cd4dd18017b5","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-30T10:39:34.000Z","u566249e-b2a0-4503-aa47-cd4dd18017b5","","{}","MessagingEndUser","0PAg8000000Zl5hGAC","-4.0","10:36:00"
"Skywave_Airlines_Agent","AGENT","1ef2fb75-a175-447e-ad83-9fde26e7835f","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-01T17:28:08.000Z","aef2fb75-a175-447e-ad83-9fde26e7835f","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-2.0","17:19:00"
"Skywave_Airlines_Agent","USER","1ef2fb75-a175-447e-ad83-9fde26e7835f","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-01T17:28:08.000Z","uef2fb75-a175-447e-ad83-9fde26e7835f","","{}","MessagingEndUser","0PAg8000000ZlTtGAK","-2.0","17:19:00"
"Skywave_Airlines_Agent","AGENT","9acff8c0-8643-464a-ae1a-58b590d9579c","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-29T12:36:49.000Z","aacff8c0-8643-464a-ae1a-58b590d9579c","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-5.0","12:36:00"
"Skywave_Airlines_Agent","USER","9acff8c0-8643-464a-ae1a-58b590d9579c","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-29T12:36:49.000Z","uacff8c0-8643-464a-ae1a-58b590d9579c","","{}","MessagingEndUser","0PAg8000000ZpBpGAK","-5.0","12:36:00"
"Skywave_Airlines_Agent","AGENT","dbd83069-5419-409e-a6f0-6a55b2995b5c","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-27T16:43:25.000Z","abd83069-5419-409e-a6f0-6a55b2995b5c","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-7.0","16:38:00"
"Skywave_Airlines_Agent","USER","dbd83069-5419-409e-a6f0-6a55b2995b5c","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-27T16:43:25.000Z","ubd83069-5419-409e-a6f0-6a55b2995b5c","","{}","MessagingEndUser","0PAg8000000ZqYPGA0","-7.0","16:38:00"
"Skywave_Airlines_Agent","AGENT","0f45d290-db57-420b-acae-d7d338b17cba","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-30T17:47:18.000Z","af45d290-db57-420b-acae-d7d338b17cba","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-4.0","17:46:00"
"Skywave_Airlines_Agent","USER","0f45d290-db57-420b-acae-d7d338b17cba","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-30T17:47:18.000Z","uf45d290-db57-420b-acae-d7d338b17cba","","{}","MessagingEndUser","0PAg8000000Zqa1GAC","-4.0","17:46:00"
"Skywave_Airlines_Agent","AGENT","7d84821b-2955-49c4-a1c3-92dd6e0a3d0a","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-31T11:33:59.000Z","ad84821b-2955-49c4-a1c3-92dd6e0a3d0a","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-3.0","11:33:00"
"Skywave_Airlines_Agent","USER","7d84821b-2955-49c4-a1c3-92dd6e0a3d0a","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-31T11:33:59.000Z","ud84821b-2955-49c4-a1c3-92dd6e0a3d0a","","{}","MessagingEndUser","0PAg8000000Zr1RGAS","-3.0","11:33:00"
"Skywave_Airlines_Agent","AGENT","0d17a3e7-0a9c-4e69-a5ad-ee865b4a7f6e","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-01T09:52:08.000Z","ad17a3e7-0a9c-4e69-a5ad-ee865b4a7f6e","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-2.0","09:42:00"
"Skywave_Airlines_Agent","USER","0d17a3e7-0a9c-4e69-a5ad-ee865b4a7f6e","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-06-01T09:52:08.000Z","ud17a3e7-0a9c-4e69-a5ad-ee865b4a7f6e","","{}","MessagingEndUser","0PAg8000000ZrCjGAK","-2.0","09:42:00"
"Skywave_Airlines_Agent","AGENT","205161a7-21a1-4478-a3fd-3f3a4d816acb","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-24T19:44:37.000Z","a05161a7-21a1-4478-a3fd-3f3a4d816acb","","{}","GenAiPlannerDefinition","16jg8000000P8QbAAK","-10.0","19:36:00"
"Skywave_Airlines_Agent","USER","205161a7-21a1-4478-a3fd-3f3a4d816acb","","EinsteinServiceAgent","Skywave_Airlines_Agent","SKYWAVE_PHASE_4_5","2026-05-24T19:44:37.000Z","u05161a7-21a1-4478-a3fd-3f3a4d816acb","","{}","MessagingEndUser","0PAg8000000ZMaLGAW","-10.0","19:36:00"
