"AI_Agent_Moment_Id__c","AI_Agent_Session_Id__c","AI_Agent_Tag_Definition_Association_Id__c","AI_Agent_Tag_Id__c","Association_Reason__c","Created_Days__c","Created_Time__c","Demo_Identifier__c","External_ID__c"
"e216f2d3-ed38-4e54-a3c5-502022a78fb5","1566249e-b2a0-4503-aa47-cd4dd18017b5","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","bf97a1fb-438c-420f-a37b-d4e6cf4aea0e","Intent: Refund Requests for Service Issues","-4.0","10:39:34","SKYWAVE_PHASE_4_5","48aa5b5f-8b99-4216-a791-cecaefb16bc0"
"e216f2d3-ed38-4e54-a3c5-502022a78fb5","1566249e-b2a0-4503-aa47-cd4dd18017b5","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-4.0","10:39:34","SKYWAVE_PHASE_4_5","59e9bd06-9ea0-4e42-a8f1-2f37fc2faeca"
"5d0a08b2-e501-48cb-ace1-510320cbeed5","1ef2fb75-a175-447e-ad83-9fde26e7835f","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2d33fe06-0fb9-4956-a183-1d3bb672ddb7","Intent: Flight Search and Booking","-2.0","17:22:26","SKYWAVE_PHASE_4_5","373247c8-a790-45bd-aeda-27f1a4b52618"
"5d0a08b2-e501-48cb-ace1-510320cbeed5","1ef2fb75-a175-447e-ad83-9fde26e7835f","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-2.0","17:22:26","SKYWAVE_PHASE_4_5","ebd4874a-0c41-45f7-a46a-a9cf96ac3dd6"
"fcdd729d-9e7a-4713-a8c5-adda3a3b5c59","1ef2fb75-a175-447e-ad83-9fde26e7835f","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","acf92f95-57da-46f9-aff0-c1b33d6cc9d4","Intent: Passenger Name Corrections","-2.0","17:28:08","SKYWAVE_PHASE_4_5","8c579079-d1c7-485e-a1ac-363661b95c82"
"fcdd729d-9e7a-4713-a8c5-adda3a3b5c59","1ef2fb75-a175-447e-ad83-9fde26e7835f","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-2.0","17:28:08","SKYWAVE_PHASE_4_5","9c2fa492-d9b9-4ef3-abd4-9c69399aa7a1"
"96e059f0-8914-4d7e-a943-4002e3403f33","9acff8c0-8643-464a-ae1a-58b590d9579c","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2176793d-4536-4299-a815-665cd12e3689","Intent: Seat Assignment Corrections","-5.0","12:36:49","SKYWAVE_PHASE_4_5","79afcf2f-5d48-4910-a0e5-8c81d90fb6a5"
"96e059f0-8914-4d7e-a943-4002e3403f33","9acff8c0-8643-464a-ae1a-58b590d9579c","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","a07613f1-f4c8-413f-a7ac-d8af0a446e4e","Quality score 1","-5.0","12:36:49","SKYWAVE_PHASE_4_5","9cda7da9-53f6-47e9-a4a3-23cab00e5b28"
"5aa2f76d-0d34-4bbc-a3b9-05988f68e321","dbd83069-5419-409e-a6f0-6a55b2995b5c","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","0cc5b3be-ec6a-4ca7-a940-5bbf1f92a89a","Intent: Name Spelling Updates","-7.0","16:41:48","SKYWAVE_PHASE_4_5","3f04b019-fca0-415d-aeff-4874789bc2c9"
"5aa2f76d-0d34-4bbc-a3b9-05988f68e321","dbd83069-5419-409e-a6f0-6a55b2995b5c","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-7.0","16:41:48","SKYWAVE_PHASE_4_5","30d66ae1-f62e-4b6c-a616-77f9afe55d89"
"2338823a-30b1-4ddb-a1bb-d5ac95796b40","dbd83069-5419-409e-a6f0-6a55b2995b5c","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","560e4777-8dfc-4ecd-aa43-643d9c351ac5","Intent: Seat Upgrade Requests","-7.0","16:43:25","SKYWAVE_PHASE_4_5","022e9950-800e-4743-ae48-a44c09339056"
"2338823a-30b1-4ddb-a1bb-d5ac95796b40","dbd83069-5419-409e-a6f0-6a55b2995b5c","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","a07613f1-f4c8-413f-a7ac-d8af0a446e4e","Quality score 1","-7.0","16:43:25","SKYWAVE_PHASE_4_5","36fe9f89-9482-4e2e-a677-cfc195d89e6f"
"ff53609d-19d3-4c96-ae2d-0c6b5e21d714","0f45d290-db57-420b-acae-d7d338b17cba","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","84c29cfb-8468-49f6-aeed-f126d271a498","Intent: Off-Topic General Queries","-4.0","17:47:18","SKYWAVE_PHASE_4_5","eec2148e-2d33-4a45-a934-db3701bbd9dd"
"ff53609d-19d3-4c96-ae2d-0c6b5e21d714","0f45d290-db57-420b-acae-d7d338b17cba","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","bfa3f155-5222-4840-a6d3-fddc7e72ef30","Quality score 2","-4.0","17:47:18","SKYWAVE_PHASE_4_5","e81fe097-9123-4f86-a5a6-7ac36eedfdfc"
"94f378ee-34f5-47a7-af61-6eeec3f162ea","7d84821b-2955-49c4-a1c3-92dd6e0a3d0a","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","acf92f95-57da-46f9-aff0-c1b33d6cc9d4","Intent: Passenger Name Corrections","-3.0","11:33:59","SKYWAVE_PHASE_4_5","a2a88dd3-745d-42fd-abb2-8eb9e9030823"
"94f378ee-34f5-47a7-af61-6eeec3f162ea","7d84821b-2955-49c4-a1c3-92dd6e0a3d0a","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-3.0","11:33:59","SKYWAVE_PHASE_4_5","5551e84b-ac7d-4dbb-a647-551a2b9d2fa7"
"47eb6e81-90e9-4f0c-a15f-f613b1ae9703","0d17a3e7-0a9c-4e69-a5ad-ee865b4a7f6e","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2883b794-f6d9-4a0e-aba0-5b86d2c4611e","Intent: Miles Redemption Requests","-2.0","09:46:47","SKYWAVE_PHASE_4_5","0ee05ccf-cf60-439a-a5c6-a14dcfc4125d"
"47eb6e81-90e9-4f0c-a15f-f613b1ae9703","0d17a3e7-0a9c-4e69-a5ad-ee865b4a7f6e","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-2.0","09:46:47","SKYWAVE_PHASE_4_5","d49f145f-8d7d-4466-aeff-0db73b856d39"
"ea2cec24-c9b2-4f14-ae34-56e167cbd6ae","0d17a3e7-0a9c-4e69-a5ad-ee865b4a7f6e","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","84c29cfb-8468-49f6-aeed-f126d271a498","Intent: Off-Topic General Queries","-2.0","09:52:08","SKYWAVE_PHASE_4_5","53ae2193-6926-4276-aeb9-545fc634ce82"
"ea2cec24-c9b2-4f14-ae34-56e167cbd6ae","0d17a3e7-0a9c-4e69-a5ad-ee865b4a7f6e","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","af9276e0-232c-453b-ab8e-a994f431cbff","Quality score 3","-2.0","09:52:08","SKYWAVE_PHASE_4_5","18e10b75-b4ae-46dc-ad5c-ebaf18fd25e9"
"74f7f740-e06e-47da-a877-f7414794630c","205161a7-21a1-4478-a3fd-3f3a4d816acb","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2d33fe06-0fb9-4956-a183-1d3bb672ddb7","Intent: Flight Search and Booking","-10.0","19:40:41","SKYWAVE_PHASE_4_5","e11632bd-0159-4711-abf2-eabff959f1ef"
"74f7f740-e06e-47da-a877-f7414794630c","205161a7-21a1-4478-a3fd-3f3a4d816acb","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-10.0","19:40:41","SKYWAVE_PHASE_4_5","025ce54e-c817-4fe7-a1a1-a31a6f14520e"
"06a02457-bcf4-4ea5-aed3-f41effbdf81c","205161a7-21a1-4478-a3fd-3f3a4d816acb","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","0cc5b3be-ec6a-4ca7-a940-5bbf1f92a89a","Intent: Name Spelling Updates","-10.0","19:44:37","SKYWAVE_PHASE_4_5","0d82de85-7fbd-414b-abd8-7babe3d1380a"
"06a02457-bcf4-4ea5-aed3-f41effbdf81c","205161a7-21a1-4478-a3fd-3f3a4d816acb","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-10.0","19:44:37","SKYWAVE_PHASE_4_5","a765ae13-6d81-4f82-ab62-963d8ae2c3ca"
"d6869083-d814-49b6-ac97-0c4675040676","131c541b-1a1a-4511-a81d-09595d73a747","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","bf97a1fb-438c-420f-a37b-d4e6cf4aea0e","Intent: Refund Requests for Service Issues","-10.0","18:22:20","SKYWAVE_PHASE_4_5","b4e35480-c0b0-4203-a6cc-bf7d024d53d0"
"d6869083-d814-49b6-ac97-0c4675040676","131c541b-1a1a-4511-a81d-09595d73a747","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","af9276e0-232c-453b-ab8e-a994f431cbff","Quality score 3","-10.0","18:22:20","SKYWAVE_PHASE_4_5","bc44a7b9-c811-45fb-ab2f-2584981ed2a2"
"21521698-576d-4b8a-a3fc-47ebf104dd80","77c2706f-2037-4f38-aaf4-98531717cd46","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","acf92f95-57da-46f9-aff0-c1b33d6cc9d4","Intent: Passenger Name Corrections","-13.0","08:55:42","SKYWAVE_PHASE_4_5","80bda4df-edee-4257-a99b-fb81a26df2b1"
"21521698-576d-4b8a-a3fc-47ebf104dd80","77c2706f-2037-4f38-aaf4-98531717cd46","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-13.0","08:55:42","SKYWAVE_PHASE_4_5","b4c3affd-5aa1-4c06-ae28-ecd438d20da3"
"5631fa80-2d5d-479b-a02d-eaee17234587","d4256d66-76ef-4adb-a872-1d141ec5691d","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","b7100962-8e79-41cb-a1d9-3b96207d2954","Intent: In-Flight Service Complaints","-8.0","13:03:59","SKYWAVE_PHASE_4_5","07d1398a-ab1b-43c2-ac39-8c5b514cc7cd"
"5631fa80-2d5d-479b-a02d-eaee17234587","d4256d66-76ef-4adb-a872-1d141ec5691d","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","af9276e0-232c-453b-ab8e-a994f431cbff","Quality score 3","-8.0","13:03:59","SKYWAVE_PHASE_4_5","cb5bb9a8-76c1-4078-ae19-1dc6d9c035fe"
"4919d3cf-7e84-4b2a-a5f8-709f3adbc363","5a55a42f-1178-4611-a79a-cdd119ded4fa","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","981cada7-964f-4af6-a2c5-41f9a73aa021","Intent: Mileage Balance Inquiries","-4.0","17:33:44","SKYWAVE_PHASE_4_5","719f5944-1e50-47a5-aaa9-1c74fa8e0118"
"4919d3cf-7e84-4b2a-a5f8-709f3adbc363","5a55a42f-1178-4611-a79a-cdd119ded4fa","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-4.0","17:33:44","SKYWAVE_PHASE_4_5","cd3cf781-db55-4021-a8e5-ef203fdb7b0a"
"ae3672f7-e147-4903-ac40-a71ed3e8d374","7d4cbf05-b7e0-4754-a422-57dd945925c2","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","f8b5e0e4-571a-46fe-aa92-fcd50b885cc5","Intent: Unsupported Requests","-9.0","11:59:50","SKYWAVE_PHASE_4_5","f63ed080-0c49-4934-a69c-b4332b8493f9"
"ae3672f7-e147-4903-ac40-a71ed3e8d374","7d4cbf05-b7e0-4754-a422-57dd945925c2","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","bfa3f155-5222-4840-a6d3-fddc7e72ef30","Quality score 2","-9.0","11:59:50","SKYWAVE_PHASE_4_5","a61903ef-cd5b-4ac5-a0e2-4502b4ca7a09"
"f2549936-976b-4954-a279-6b92f7035f90","2c6c74d6-66ae-4949-afa9-bc07ffa40b0c","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2176793d-4536-4299-a815-665cd12e3689","Intent: Seat Assignment Corrections","-6.0","08:15:57","SKYWAVE_PHASE_4_5","006c845d-f070-4636-a051-57eb27d7f8da"
"f2549936-976b-4954-a279-6b92f7035f90","2c6c74d6-66ae-4949-afa9-bc07ffa40b0c","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","a07613f1-f4c8-413f-a7ac-d8af0a446e4e","Quality score 1","-6.0","08:15:57","SKYWAVE_PHASE_4_5","d7d46b14-7520-44b2-a767-f74bc700873e"
"441d2787-540a-45fe-ac71-e4d6fcd09a44","a003ec71-0bb2-4641-a0ea-80779452da0e","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","33d24820-e5ef-443f-a050-6eb5489180c6","Intent: Tier Status and Benefits","-9.0","17:16:39","SKYWAVE_PHASE_4_5","e7b0c6de-bb4b-479d-ae77-966989d0cd39"
"441d2787-540a-45fe-ac71-e4d6fcd09a44","a003ec71-0bb2-4641-a0ea-80779452da0e","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-9.0","17:16:39","SKYWAVE_PHASE_4_5","febefa94-9be5-408e-ad04-4635a746460b"
"5a78dcb3-97d6-463c-a69f-9112ed1e85e7","19c032a8-8b3c-40ab-ab25-dead61a508b0","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","ac0c4c75-904b-4cbd-a97e-fce7a397945a","Intent: Booking Confirmation Queries","-8.0","08:38:14","SKYWAVE_PHASE_4_5","8a073b1d-b6b1-467b-a0fd-34a498808610"
"5a78dcb3-97d6-463c-a69f-9112ed1e85e7","19c032a8-8b3c-40ab-ab25-dead61a508b0","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-8.0","08:38:14","SKYWAVE_PHASE_4_5","21df0a42-ae50-466b-a2fb-3a9abef59acc"
"970d4268-f3da-4d95-ae9c-53ef322542dd","19c032a8-8b3c-40ab-ab25-dead61a508b0","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2883b794-f6d9-4a0e-aba0-5b86d2c4611e","Intent: Miles Redemption Requests","-8.0","08:39:38","SKYWAVE_PHASE_4_5","e210cf70-2568-4da9-a19d-5160c6907480"
"970d4268-f3da-4d95-ae9c-53ef322542dd","19c032a8-8b3c-40ab-ab25-dead61a508b0","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-8.0","08:39:38","SKYWAVE_PHASE_4_5","e5c38e78-ba3c-41b4-a13b-4c5d66f0ddf9"
"dbfecbe6-0638-46ae-a7e0-b64719c3c91d","19c032a8-8b3c-40ab-ab25-dead61a508b0","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2d33fe06-0fb9-4956-a183-1d3bb672ddb7","Intent: Flight Search and Booking","-8.0","08:41:43","SKYWAVE_PHASE_4_5","3059d500-1b6f-4e87-a5d1-f74843b8964c"
"dbfecbe6-0638-46ae-a7e0-b64719c3c91d","19c032a8-8b3c-40ab-ab25-dead61a508b0","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-8.0","08:41:43","SKYWAVE_PHASE_4_5","86bd4d98-aa23-4284-aa22-dbac06c049ac"
"a4a2c622-71c8-4153-aa95-a528d6a2d30a","8df6cd5e-9de2-4378-a36a-5ef0cb297446","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","bf97a1fb-438c-420f-a37b-d4e6cf4aea0e","Intent: Refund Requests for Service Issues","-1.0","08:49:27","SKYWAVE_PHASE_4_5","57f834e1-3e7d-43b7-a73d-9fbab0eed7f4"
"a4a2c622-71c8-4153-aa95-a528d6a2d30a","8df6cd5e-9de2-4378-a36a-5ef0cb297446","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","af9276e0-232c-453b-ab8e-a994f431cbff","Quality score 3","-1.0","08:49:27","SKYWAVE_PHASE_4_5","0ebd0790-6315-4e5d-a2cf-24dbbe9eb4e3"
"b04707df-6565-4c70-a43e-cc51f6f42d6a","8df6cd5e-9de2-4378-a36a-5ef0cb297446","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2d33fe06-0fb9-4956-a183-1d3bb672ddb7","Intent: Flight Search and Booking","-1.0","08:52:59","SKYWAVE_PHASE_4_5","f0033e1c-7574-4295-ad51-29e919ebb4ac"
"b04707df-6565-4c70-a43e-cc51f6f42d6a","8df6cd5e-9de2-4378-a36a-5ef0cb297446","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-1.0","08:52:59","SKYWAVE_PHASE_4_5","778b5b8d-91a0-4d56-a0a3-a5338b3264f8"
"9207da09-d5ee-4e94-a259-b61aa90be3e6","3b3498f3-a17f-4b9b-a41c-e7f6b08ee50e","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","b7100962-8e79-41cb-a1d9-3b96207d2954","Intent: In-Flight Service Complaints","-8.0","19:11:25","SKYWAVE_PHASE_4_5","212fdf5b-a828-494f-a763-e2b4e5456fef"
"9207da09-d5ee-4e94-a259-b61aa90be3e6","3b3498f3-a17f-4b9b-a41c-e7f6b08ee50e","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-8.0","19:11:25","SKYWAVE_PHASE_4_5","67b6adef-b3e4-41f2-a1a3-2f9dcda328f1"
"d30792b3-6920-47f1-ad9c-6f8ceadce87e","3b3498f3-a17f-4b9b-a41c-e7f6b08ee50e","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2883b794-f6d9-4a0e-aba0-5b86d2c4611e","Intent: Miles Redemption Requests","-8.0","19:13:27","SKYWAVE_PHASE_4_5","9df2e297-cce3-45db-a9a8-afadeaa03bf8"
"d30792b3-6920-47f1-ad9c-6f8ceadce87e","3b3498f3-a17f-4b9b-a41c-e7f6b08ee50e","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-8.0","19:13:27","SKYWAVE_PHASE_4_5","56e2fc2c-3851-445b-aece-e27be1795005"
"a4ed732c-1118-4a1c-a94c-a0661f53dab1","4999e94d-e3f1-40b5-a61a-17003a3f0174","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","f8b5e0e4-571a-46fe-aa92-fcd50b885cc5","Intent: Unsupported Requests","-11.0","14:38:28","SKYWAVE_PHASE_4_5","0340b0ac-1de0-408e-a4c8-ffabaadae59a"
"a4ed732c-1118-4a1c-a94c-a0661f53dab1","4999e94d-e3f1-40b5-a61a-17003a3f0174","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","af9276e0-232c-453b-ab8e-a994f431cbff","Quality score 3","-11.0","14:38:28","SKYWAVE_PHASE_4_5","65b69ad5-0f67-483b-aa59-5e908c0afeb0"
"a41a43bb-5186-4174-ab20-687053769745","4999e94d-e3f1-40b5-a61a-17003a3f0174","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","981cada7-964f-4af6-a2c5-41f9a73aa021","Intent: Mileage Balance Inquiries","-11.0","14:43:11","SKYWAVE_PHASE_4_5","865b4414-c4c9-4d4d-a321-8933a9cee144"
"a41a43bb-5186-4174-ab20-687053769745","4999e94d-e3f1-40b5-a61a-17003a3f0174","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-11.0","14:43:11","SKYWAVE_PHASE_4_5","9f6e084f-34a1-4dde-ab85-38a19f049475"
"ee2dd2fe-86e6-44ea-a139-44229e0a518b","4999e94d-e3f1-40b5-a61a-17003a3f0174","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","33d24820-e5ef-443f-a050-6eb5489180c6","Intent: Tier Status and Benefits","-11.0","14:44:35","SKYWAVE_PHASE_4_5","d831d58d-4ac8-4c31-af9a-b12382d0beb5"
"ee2dd2fe-86e6-44ea-a139-44229e0a518b","4999e94d-e3f1-40b5-a61a-17003a3f0174","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-11.0","14:44:35","SKYWAVE_PHASE_4_5","d5193a40-06ec-4db3-a8a8-3910ef135ef3"
"0df6ebf5-d9ce-4c9b-a724-ae3740b62c7e","ab4a289d-9184-4dde-a79f-7e3f493fbc34","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2176793d-4536-4299-a815-665cd12e3689","Intent: Seat Assignment Corrections","-12.0","13:30:29","SKYWAVE_PHASE_4_5","3a2ccb9b-261c-4205-a091-af7f4060d877"
"0df6ebf5-d9ce-4c9b-a724-ae3740b62c7e","ab4a289d-9184-4dde-a79f-7e3f493fbc34","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","a07613f1-f4c8-413f-a7ac-d8af0a446e4e","Quality score 1","-12.0","13:30:29","SKYWAVE_PHASE_4_5","94fbc522-deb7-4fe9-a555-d4b2bdf17e30"
"f9cc9d39-e1b6-4360-ac79-9a9126bc18ed","1ec0bea2-49a7-4b25-ae63-30961afe41b1","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","ac0c4c75-904b-4cbd-a97e-fce7a397945a","Intent: Booking Confirmation Queries","-12.0","15:17:11","SKYWAVE_PHASE_4_5","6ebbef1a-cae8-4e78-a01e-77102297c9f7"
"f9cc9d39-e1b6-4360-ac79-9a9126bc18ed","1ec0bea2-49a7-4b25-ae63-30961afe41b1","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-12.0","15:17:11","SKYWAVE_PHASE_4_5","5d8c458c-d0cf-4cd0-aaec-662a0910a0f2"
"97f1e0e4-f0ef-4b1d-a5ca-0d33c5352b30","1ec0bea2-49a7-4b25-ae63-30961afe41b1","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","8b8f0ad6-2180-4df9-ad17-393b2d1daf41","Intent: Lost Baggage Claims","-12.0","15:19:11","SKYWAVE_PHASE_4_5","61e90728-bea4-44e9-aa3e-b0b1289cd31e"
"97f1e0e4-f0ef-4b1d-a5ca-0d33c5352b30","1ec0bea2-49a7-4b25-ae63-30961afe41b1","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-12.0","15:19:11","SKYWAVE_PHASE_4_5","6c80bf82-f18c-4fdd-aa15-dbc82c53e7fd"
"ecedd859-ffdc-4774-a1d9-1956a1c1b9dd","39845648-158a-40ab-a212-f3eafb3da5e3","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","acf92f95-57da-46f9-aff0-c1b33d6cc9d4","Intent: Passenger Name Corrections","-3.0","19:04:19","SKYWAVE_PHASE_4_5","3e7a9913-9359-4566-aab7-70af5bb83b34"
"ecedd859-ffdc-4774-a1d9-1956a1c1b9dd","39845648-158a-40ab-a212-f3eafb3da5e3","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-3.0","19:04:19","SKYWAVE_PHASE_4_5","4ea251d2-76da-452c-a135-9a3ea783c7ab"
"33435682-aad9-4fc8-a76a-d50c9e51de0a","035852a9-7d5c-401c-a6f6-07b183b3f0b0","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","f8b5e0e4-571a-46fe-aa92-fcd50b885cc5","Intent: Unsupported Requests","-8.0","09:40:25","SKYWAVE_PHASE_4_5","3a179981-e546-41b8-a5c9-4301c893ee95"
"33435682-aad9-4fc8-a76a-d50c9e51de0a","035852a9-7d5c-401c-a6f6-07b183b3f0b0","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","bfa3f155-5222-4840-a6d3-fddc7e72ef30","Quality score 2","-8.0","09:40:25","SKYWAVE_PHASE_4_5","2da9f6b3-3ef3-47af-a94b-3ffa1de7d4d3"
"23c58c71-0b7c-4a25-ab6d-be2e697f40ee","8b2809df-05d3-4224-a333-523d82d24287","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","b7100962-8e79-41cb-a1d9-3b96207d2954","Intent: In-Flight Service Complaints","-11.0","09:02:03","SKYWAVE_PHASE_4_5","8f9dd737-90d3-419b-abf2-29d9504d0d06"
"23c58c71-0b7c-4a25-ab6d-be2e697f40ee","8b2809df-05d3-4224-a333-523d82d24287","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","40c6f573-42d6-4b9d-a349-a5de3d11ffbe","Quality score 4","-11.0","09:02:03","SKYWAVE_PHASE_4_5","ba139771-62bc-40cf-ac5d-05dbfb4af2b7"
"34e2528e-61c9-4393-a015-025e35af9695","8b2809df-05d3-4224-a333-523d82d24287","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","0cc5b3be-ec6a-4ca7-a940-5bbf1f92a89a","Intent: Name Spelling Updates","-11.0","09:04:52","SKYWAVE_PHASE_4_5","b5344860-4c21-4e17-a2ae-dae165f608a3"
"34e2528e-61c9-4393-a015-025e35af9695","8b2809df-05d3-4224-a333-523d82d24287","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","977bd81d-f2eb-40c7-a021-c4702b7cdf22","Quality score 5","-11.0","09:04:52","SKYWAVE_PHASE_4_5","be9a5eae-01a2-466a-a621-b44ff8152b5e"
"338c6632-370a-49b6-a7d8-c53856c32fdb","8b2809df-05d3-4224-a333-523d82d24287","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","2176793d-4536-4299-a815-665cd12e3689","Intent: Seat Assignment Corrections","-11.0","09:08:33","SKYWAVE_PHASE_4_5","06244f57-6d72-4ee7-af4c-61a89e8c6b75"
"338c6632-370a-49b6-a7d8-c53856c32fdb","8b2809df-05d3-4224-a333-523d82d24287","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","bfa3f155-5222-4840-a6d3-fddc7e72ef30","Quality score 2","-11.0","09:08:33","SKYWAVE_PHASE_4_5","494ce089-d0eb-4437-a7ac-b6b5ffa7a82e"
"151ede18-07ee-43da-a4b1-d6d754cde4e9","b661de27-9b1a-43a8-ad15-bd945b9d0e91","1ffdfd0c-70cf-4803-a2e6-ddee39a8c748","f8b5e0e4-571a-46fe-aa92-fcd50b885cc5","Intent: Unsupported Requests","-7.0","18:44:46","SKYWAVE_PHASE_4_5","af116f92-5205-4eff-a250-859b3f9e3358"
"151ede18-07ee-43da-a4b1-d6d754cde4e9","b661de27-9b1a-43a8-ad15-bd945b9d0e91","6f4cb788-6a4e-49fa-af8b-8ad6a3b0de02","af9276e0-232c-453b-ab8e-a994f431cbff","Quality score 3","-7.0","18:44:46","SKYWAVE_PHASE_4_5","2be3308f-4fcf-4b09-a579-287151e34d22"
